replay,player,day,animals_COW,animals_GOOSE,animals_SHEEP,plants_CARROT,plants_MELON,plants_STRAWBERRY,plants_TOMATO,plants_WHEAT,tiles_planted_today_CARROT,tiles_planted_today_MELON,tiles_planted_today_STRAWBERRY,tiles_planted_today_TOMATO,tiles_planted_today_WHEAT,land_owned,hands,money
episode-91515486-replay,1,3,1,1,1,0,9,0,0,0,0,5,0,0,0,1,0,59.0
episode-91515486-replay,1,4,1,1,1,0,11,0,0,0,0,2,0,0,0,1,0,195.0
episode-91515486-replay,1,5,1,1,1,0,11,0,0,0,0,0,0,0,0,1,0,588.0
episode-91515486-replay,1,6,1,1,1,0,12,0,0,0,0,1,0,0,0,1,0,875.0
episode-91515486-replay,1,7,1,1,1,0,12,0,0,0,0,0,0,0,0,1,0,2447.0
episode-91515486-replay,1,8,1,1,1,0,12,0,0,0,0,0,0,0,0,1,0,2726.0
episode-91515486-replay,1,9,1,1,1,0,12,0,0,0,0,0,0,0,0,1,0,4089.0
episode-91515486-replay,1,10,1,1,2,0,12,0,0,0,0,0,0,0,0,3,0,57.0
episode-91515486-replay,1,11,1,3,4,0,8,0,0,0,0,0,0,0,0,3,0,53.0
episode-91515486-replay,1,12,1,3,7,0,8,0,0,0,0,0,0,0,0,3,0,72.0
episode-91515486-replay,1,13,1,3,9,0,3,0,0,0,0,0,0,0,0,3,0,52.0
episode-91515486-replay,1,14,3,3,10,0,1,0,0,1,0,0,0,0,1,3,0,63.0
episode-91515486-replay,1,15,7,2,12,0,1,0,0,4,0,0,0,0,7,3,0,59.0
episode-91515486-replay,1,16,9,3,12,0,0,0,0,5,0,0,0,0,4,3,0,56.0
episode-91515486-replay,1,17,12,5,12,0,0,0,0,6,0,0,0,0,4,3,0,72.0
episode-91515486-replay,1,18,12,6,12,0,0,0,0,6,0,0,0,0,0,3,0,68.0
episode-91515486-replay,1,19,12,5,12,0,0,0,0,2,0,0,0,0,0,3,0,3002.0
episode-91515486-replay,1,20,12,5,12,0,0,0,0,0,0,0,0,0,0,3,0,4959.0
episode-91515486-replay,1,21,12,5,12,0,0,0,0,0,0,0,0,0,0,3,0,6490.0
episode-91515486-replay,1,22,12,5,12,0,0,0,0,0,0,0,0,0,0,3,0,5354.0
episode-91515486-replay,1,23,12,5,12,0,0,0,0,0,0,0,0,0,0,3,0,6780.0
episode-91515486-replay,1,24,12,5,12,0,0,0,0,0,0,0,0,0,1,3,0,11870.0
episode-91515486-replay,1,25,12,4,12,0,0,0,0,0,0,0,0,0,1,3,0,14261.0
episode-91515486-replay,1,26,12,4,12,0,0,0,0,0,0,0,0,0,0,3,0,20732.0
episode-91515486-replay,1,27,11,4,12,0,0,0,0,0,0,0,0,0,2,3,0,23645.0
episode-91515486-replay,1,28,11,4,11,0,0,0,0,0,0,0,0,0,0,3,0,30532.0
episode-91515486-replay,1,29,11,4,11,0,0,0,0,0,0,0,0,0,0,3,0,32317.0
episode-91526360-replay,0,0,3,0,0,0,2,6,0,0,0,2,6,0,0,1,0,682.0
episode-91526360-replay,0,1,3,0,0,0,2,6,0,0,0,0,0,0,0,1,0,522.0
episode-91526360-replay,0,2,3,0,0,0,2,6,0,0,0,0,0,0,0,1,0,422.0
episode-91526360-replay,0,3,3,0,0,0,2,6,0,0,0,0,0,0,0,1,0,319.0
episode-91526360-replay,0,4,3,0,0,0,2,6,0,0,0,0,0,0,0,1,0,408.0
episode-91526360-replay,0,5,3,0,0,0,2,6,0,0,0,0,0,0,0,1,0,589.0
episode-91526360-replay,0,6,3,0,1,0,2,6,0,0,0,0,0,0,0,1,0,124.0
episode-91526360-replay,0,7,3,0,1,0,2,6,0,0,0,0,0,0,0,1,0,275.0
episode-91526360-replay,0,8,4,0,1,0,2,6,0,0,0,0,0,0,0,1,0,530.0
episode-91526360-replay,0,9,4,0,3,0,2,9,0,0,0,0,3,0,0,1,0,26.0
episode-91526360-replay,0,10,4,0,3,0,2,10,0,0,0,0,1,0,0,1,0,414.0
episode-91526360-replay,0,11,4,0,3,0,3,12,0,0,0,2,2,0,0,2,0,498.0
episode-91526360-replay,0,12,4,0,3,0,3,12,0,0,0,1,0,0,0,2,0,2558.0
episode-91526360-replay,0,13,4,0,3,0,6,13,0,0,0,3,1,0,0,2,0,6225.0
episode-91526360-replay,0,14,4,0,3,0,6,15,0,0,0,0,2,0,0,2,0,6038.0
episode-91526360-replay,0,15,4,0,3,0,7,15,0,0,0,1,0,0,0,2,0,9451.0
episode-91526360-replay,0,16,4,0,3,0,7,16,0,0,0,0,1,0,0,2,0,10539.0
episode-91526360-replay,0,17,4,0,3,0,7,15,0,0,0,0,5,0,0,2,0,11168.0
episode-91526360-replay,0,18,4,0,3,0,7,17,0,0,0,0,2,0,0,2,0,14268.0
episode-91526360-replay,0,19,4,0,3,0,7,17,0,0,0,0,0,0,0,2,0,14019.0
episode-91526360-replay,0,20,4,0,3,0,7,17,0,0,0,0,0,0,0,2,0,16506.0
episode-91526360-replay,0,21,4,0,3,0,5,17,0,0,0,0,0,0,0,2,0,17682.0
episode-91526360-replay,0,22,4,0,3,0,4,17,0,0,0,0,0,0,0,2,0,22894.0
episode-91526360-replay,0,23,4,0,3,0,1,17,0,0,0,0,0,0,0,2,0,23097.0
episode-91526360-replay,0,24,4,0,3,0,1,17,0,0,0,0,0,0,0,2,0,27717.0
episode-91526360-replay,0,25,4,0,3,0,1,17,0,0,0,0,0,0,0,2,0,29686.0
episode-91526360-replay,0,26,4,0,3,0,0,14,0,0,0,0,0,0,0,2,0,31997.0
episode-91526360-replay,0,27,4,0,3,0,0,13,0,0,0,0,0,0,0,2,0,34957.0
episode-91526360-replay,0,28,4,0,3,0,0,11,0,0,0,0,0,0,0,2,0,38955.0
episode-91526360-replay,0,29,4,0,3,0,0,11,0,0,0,0,0,0,0,2,0,40140.0
episode-91526360-replay,1,0,2,0,1,0,11,4,0,0,0,11,4,0,0,1,0,23.0
episode-91526360-replay,1,1,2,0,1,0,11,4,0,0,0,0,0,0,0,1,0,23.0
episode-91526360-replay,1,2,2,0,1,0,11,4,0,0,0,0,0,0,0,1,0,1.0
episode-91526360-replay,1,3,2,0,1,0,11,4,0,0,0,0,0,0,0,1,0,194.0
episode-91526360-replay,1,4,2,0,1,0,11,4,0,0,0,0,0,0,0,1,0,384.0
episode-91526360-replay,1,5,2,0,2,0,11,4,0,0,0,0,0,0,0,1,0,33.0
episode-91526360-replay,1,6,3,0,2,0,11,4,0,4,0,0,0,0,4,2,0,31.0
episode-91526360-replay,1,7,3,0,2,0,14,4,0,4,0,3,0,0,0,2,0,33.0
episode-91526360-replay,1,8,3,0,4,0,14,13,0,4,0,0,9,0,0,2,0,21.0
episode-91526360-replay,1,9,4,0,4,0,15,15,0,4,0,1,2,0,4,2,0,44.0
episode-91526360-replay,1,10,4,0,4,0,5,15,0,5,0,1,0,0,1,2,0,18384.0
episode-91526360-replay,1,11,10,0,9,0,9,27,0,9,0,4,12,0,4,4,0,4682.0
episode-91526360-replay,1,12,10,0,9,0,9,40,0,16,0,0,13,0,11,4,0,5453.0
episode-91526360-replay,1,13,10,0,9,0,9,40,0,25,0,0,0,0,10,4,0,7059.0
episode-91526360-replay,1,14,10,0,9,0,9,41,0,28,0,0,1,0,7,4,0,10282.0
episode-91526360-replay,1,15,10,0,9,0,9,41,0,25,0,0,0,0,5,4,0,13756.0
episode-91526360-replay,1,16,10,0,9,0,9,41,0,25,0,0,0,0,13,4,0,15482.0
episode-91526360-replay,1,17,10,0,9,0,6,37,0,25,0,0,0,0,4,4,0,18789.0
episode-91526360-replay,1,18,10,0,9,0,9,37,1,26,0,3,0,1,10,4,0,22809.0
episode-91526360-replay,1,19,10,0,9,0,9,37,1,26,0,0,0,0,8,4,0,29053.0
episode-91526360-replay,1,20,10,0,9,0,7,37,1,30,0,0,0,0,12,4,0,30472.0
episode-91526360-replay,1,21,10,0,9,0,3,37,1,32,0,0,0,0,8,4,0,36937.0
episode-91526360-replay,1,22,10,0,9,0,3,37,1,32,0,0,0,0,9,4,0,46190.0
episode-91526360-replay,1,23,10,0,9,0,3,35,1,28,0,0,0,0,9,4,0,59036.0
episode-91526360-replay,1,24,10,0,9,0,3,35,1,27,0,0,0,0,8,4,0,66097.0
episode-91526360-replay,1,25,10,0,9,0,3,26,1,31,0,0,0,0,11,4,0,74645.0
episode-91526360-replay,1,26,10,0,9,0,3,24,1,32,0,0,0,0,10,4,0,83399.0
episode-91526360-replay,1,27,10,0,9,0,2,24,1,21,0,0,0,0,0,4,0,93474.0
episode-91526360-replay,1,28,10,0,9,0,0,12,1,10,0,0,0,0,0,4,0,101465.0
episode-91526360-replay,1,29,10,0,9,0,0,0,1,2,0,0,0,0,0,4,13,111065.0
episode-91529212-replay,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,1,0,1713.0
episode-91529212-replay,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,1706.0
episode-91529212-replay,0,2,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,1699.0
episode-91529212-replay,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,1692.0
episode-91529212-replay,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,1685.0
episode-91529212-replay,0,5,0,0,0,0,25,0,0,0,0,9,0,0,0,1,0,932.0
episode-91529212-replay,0,6,0,0,0,0,25,0,0,0,0,0,0,0,0,1,0,925.0
episode-91529212-replay,0,7,0,0,0,0,25,0,0,0,0,0,0,0,0,1,0,918.0
episode-91529212-replay,0,8,0,0,0,0,25,0,0,0,0,0,0,0,0,1,0,911.0
episode-91529212-replay,0,9,0,0,0,0,25,0,0,0,0,0,0,0,0,1,0,904.0
episode-91529212-replay,0,10,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,20245.0
episode-91529212-replay,0,11,0,0,0,0,16,0,0,0,0,7,0,0,0,1,0,22497.0
episode-91529212-replay,0,12,0,0,0,0,16,0,0,9,0,0,0,0,9,1,0,22214.0
episode-91529212-replay,0,13,0,0,0,0,16,0,0,9,0,0,0,0,0,1,0,22207.0
episode-91529212-replay,0,14,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,22330.0
episode-91529212-replay,0,15,0,0,0,2,8,0,0,0,2,0,0,0,0,1,0,22565.0
episode-91529212-replay,0,16,0,0,0,17,7,0,0,0,15,0,0,0,0,1,0,22808.0
episode-91529212-replay,0,17,0,0,0,16,7,0,0,0,3,0,0,0,0,1,0,22908.0
episode-91529212-replay,0,18,0,0,0,6,7,0,0,0,0,0,0,0,0,1,0,22717.0
episode-91529212-replay,0,19,0,0,0,1,7,0,0,0,1,0,0,0,0,1,0,23630.0
episode-91529212-replay,0,20,0,0,0,1,7,0,0,17,0,0,0,0,17,1,0,23761.0
episode-91529212-replay,0,21,0,0,0,0,0,0,0,17,0,0,0,0,0,1,0,23781.0
episode-91529212-replay,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24124.0
episode-91529212-replay,0,23,0,0,0,0,0,0,0,24,0,0,0,0,25,1,0,25220.0
episode-91529212-replay,0,24,0,0,0,0,0,0,0,25,0,0,0,0,1,1,0,25177.0
episode-91529212-replay,0,25,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,25432.0
episode-91529212-replay,0,26,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,27655.0
episode-91529212-replay,0,27,0,0,0,0,0,0,0,8,0,0,0,0,8,1,0,27633.0
episode-91529212-replay,0,28,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,27631.0
episode-91529212-replay,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28039.0
episode-91529212-replay,1,0,3,0,1,0,10,0,0,0,0,10,0,0,0,1,0,13.0
episode-91529212-replay,1,1,3,0,1,1,10,0,0,0,1,0,0,0,0,1,0,9.0
episode-91529212-replay,1,2,3,0,1,1,10,0,0,0,0,0,0,0,0,1,0,85.0
episode-91529212-replay,1,3,3,0,1,1,10,0,0,0,0,0,0,0,0,1,0,62.0
episode-91529212-replay,1,4,3,0,1,0,10,0,0,0,0,0,0,0,0,1,0,322.0
episode-91529212-replay,1,5,3,0,1,1,10,0,0,0,1,0,0,0,0,1,0,629.0
episode-91529212-replay,1,6,3,0,2,1,10,0,0,0,0,0,0,0,0,1,0,403.0
episode-91529212-replay,1,7,3,0,2,1,10,0,0,0,0,0,0,0,0,1,0,1587.0
episode-91529212-replay,1,8,3,0,2,0,10,0,0,0,0,0,0,0,0,1,0,1777.0
episode-91529212-replay,1,9,3,0,2,0,10,1,0,0,0,0,1,0,0,1,0,5959.0
episode-91529212-replay,1,10,3,0,2,0,10,1,0,0,0,0,0,0,0,1,0,6973.0
episode-91529212-replay,1,11,3,0,2,0,10,1,0,0,0,0,0,0,0,1,0,9154.0
episode-91529212-replay,1,12,3,0,2,0,2,1,0,0,0,2,0,0,0,1,0,8929.0
episode-91529212-replay,1,13,3,0,2,0,8,2,1,0,0,6,1,1,0,1,0,19388.0
episode-91529212-replay,1,14,3,0,2,0,8,2,1,0,0,0,0,0,0,1,0,19737.0
episode-91529212-replay,1,15,3,0,2,0,8,2,1,0,0,0,0,0,0,1,0,22079.0
episode-91529212-replay,1,16,3,0,2,0,8,2,1,0,0,0,0,0,0,1,0,23876.0
episode-91529212-replay,1,17,3,0,2,0,8,2,2,0,0,0,0,1,0,1,0,26042.0
episode-91529212-replay,1,18,3,0,2,0,8,2,2,0,0,0,0,0,0,1,0,26242.0
episode-91529212-replay,1,19,3,0,2,0,8,2,2,0,0,0,0,0,0,1,0,30205.0
episode-91529212-replay,1,20,3,0,2,0,8,2,2,0,0,0,0,0,0,1,0,30724.0
episode-91529212-replay,1,21,3,0,2,0,8,2,2,0,0,0,0,0,0,1,0,32590.0
episode-91529212-replay,1,22,3,0,2,0,8,2,2,0,0,0,0,0,0,1,0,34270.0
episode-91529212-replay,1,23,2,0,2,0,8,2,2,0,0,0,0,0,0,1,0,36481.0
episode-91529212-replay,1,24,3,0,2,3,6,2,2,0,3,0,0,0,0,1,0,37038.0
episode-91529212-replay,1,25,2,0,2,3,0,2,1,0,0,0,0,0,0,1,0,39619.0
episode-91529212-replay,1,26,3,0,2,10,0,1,1,0,7,0,0,0,0,1,0,39510.0
episode-91529212-replay,1,27,3,0,2,7,0,1,1,0,0,0,0,0,0,1,0,41124.0
episode-91529212-replay,1,28,3,0,2,7,0,1,1,0,0,0,0,0,0,1,0,42796.0
episode-91529212-replay,1,29,3,0,2,0,0,1,0,0,0,0,0,0,0,1,3,44659.0
episode-91529338-replay,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,1,0,999.0
episode-91529338-replay,0,1,0,0,0,0,25,0,0,0,0,9,0,0,0,1,0,998.0
episode-91529338-replay,0,2,0,0,0,0,25,0,0,0,0,0,0,0,0,1,0,997.0
episode-91529338-replay,0,3,0,0,0,0,25,0,0,0,0,0,0,0,0,1,0,996.0
episode-91529338-replay,0,4,0,0,0,0,25,0,0,0,0,0,0,0,0,1,0,995.0
episode-91529338-replay,0,5,0,0,0,0,25,0,0,0,0,0,0,0,0,1,0,994.0
episode-91529338-replay,0,6,0,0,0,0,25,0,0,0,0,0,0,0,0,1,0,993.0
episode-91529338-replay,0,7,0,0,0,0,25,0,0,0,0,0,0,0,0,1,0,992.0
episode-91529338-replay,0,8,0,0,0,0,25,0,0,0,0,0,0,0,0,1,0,991.0
episode-91529338-replay,0,9,0,0,0,0,25,0,0,0,0,0,0,0,0,1,0,990.0
episode-91529338-replay,0,10,0,0,0,0,25,0,0,0,0,0,0,0,0,1,0,989.0
episode-91529338-replay,0,11,0,0,0,0,25,0,0,0,0,0,0,0,0,1,0,988.0
episode-91529338-replay,0,12,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,987.0
episode-91529338-replay,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6806.0
episode-91529338-replay,0,14,0,0,0,0,9,0,0,0,0,9,0,0,0,1,0,7894.0
episode-91529338-replay,0,15,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,7893.0
episode-91529338-replay,0,16,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,7892.0
episode-91529338-replay,0,17,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,7891.0
episode-91529338-replay,0,18,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,7890.0
episode-91529338-replay,0,19,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,7889.0
episode-91529338-replay,0,20,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,7888.0
episode-91529338-replay,0,21,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,7887.0
episode-91529338-replay,0,22,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,7886.0
episode-91529338-replay,0,23,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,7885.0
episode-91529338-replay,0,24,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,7884.0
episode-91529338-replay,0,25,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,7883.0
episode-91529338-replay,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7082.0
episode-91529338-replay,0,27,0,0,0,0,9,0,0,0,0,9,0,0,0,1,0,7180.0
episode-91529338-replay,0,28,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,7179.0
episode-91529338-replay,0,29,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,7178.0
episode-91529338-replay,1,0,0,0,0,0,16,0,0,0,0,16,0,0,0,1,0,1713.0
episode-91529338-replay,1,1,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,1706.0
episode-91529338-replay,1,2,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,1699.0
episode-91529338-replay,1,3,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,1692.0
episode-91529338-replay,1,4,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,1685.0
episode-91529338-replay,1,5,0,0,0,0,25,0,0,0,0,9,0,0,0,1,0,932.0
episode-91529338-replay,1,6,0,0,0,0,25,0,0,0,0,0,0,0,0,1,0,925.0
episode-91529338-replay,1,7,0,0,0,0,25,0,0,0,0,0,0,0,0,1,0,918.0
episode-91529338-replay,1,8,0,0,0,0,25,0,0,0,0,0,0,0,0,1,0,911.0
episode-91529338-replay,1,9,0,0,0,0,25,0,0,0,0,0,0,0,0,1,0,904.0
episode-91529338-replay,1,10,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,20245.0
episode-91529338-replay,1,11,0,0,0,0,16,0,0,0,0,7,0,0,0,1,0,22497.0
episode-91529338-replay,1,12,0,0,0,0,16,0,0,9,0,0,0,0,9,1,0,22214.0
episode-91529338-replay,1,13,0,0,0,0,16,0,0,9,0,0,0,0,0,1,0,22207.0
episode-91529338-replay,1,14,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,22307.0
episode-91529338-replay,1,15,0,0,0,0,8,0,0,2,0,0,0,0,2,1,0,22733.0
episode-91529338-replay,1,16,0,0,0,0,7,0,0,17,0,0,0,0,15,1,0,22742.0
episode-91529338-replay,1,17,0,0,0,0,7,0,0,16,0,0,0,0,3,1,0,22854.0
episode-91529338-replay,1,18,0,0,0,0,7,0,0,6,0,0,0,0,0,1,0,22781.0
episode-91529338-replay,1,19,0,0,0,0,7,0,0,8,0,0,0,0,7,1,0,23487.0
episode-91529338-replay,1,20,0,0,0,0,7,0,0,13,0,0,0,0,11,1,0,24044.0
episode-91529338-replay,1,21,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,23568.0
episode-91529338-replay,1,22,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,24507.0
episode-91529338-replay,1,23,0,0,0,2,0,0,0,22,0,0,0,0,23,1,0,24458.0
episode-91529338-replay,1,24,0,0,0,0,0,0,0,25,0,0,0,0,3,1,0,24575.0
episode-91529338-replay,1,25,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,24674.0
episode-91529338-replay,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26451.0
episode-91529338-replay,1,27,0,0,0,0,0,0,0,8,0,0,0,0,8,1,0,26740.0
episode-91529338-replay,1,28,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,26738.0
episode-91529338-replay,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27098.0
episode-91534599-replay,0,0,3,0,0,0,2,6,0,0,0,2,6,0,0,1,0,697.0
episode-91534599-replay,0,1,3,0,0,0,2,6,0,0,0,0,0,0,0,1,0,539.0
episode-91534599-replay,0,2,3,0,0,0,2,6,0,0,0,0,0,0,0,1,0,436.0
episode-91534599-replay,0,3,3,0,0,0,2,6,0,0,0,0,0,0,0,1,0,333.0
episode-91534599-replay,0,4,3,0,0,0,2,6,0,0,0,0,0,0,0,1,0,424.0
episode-91534599-replay,0,5,3,0,0,0,2,6,0,0,0,0,0,0,0,1,0,609.0
episode-91534599-replay,0,6,3,0,1,0,2,6,0,0,0,0,0,0,0,1,0,150.0
episode-91534599-replay,0,7,3,0,1,0,2,6,0,0,0,0,0,0,0,1,0,308.0
episode-91534599-replay,0,8,4,0,2,0,2,6,0,0,0,0,0,0,0,1,0,375.0
episode-91534599-replay,0,9,6,0,2,0,4,6,0,0,0,2,0,0,0,1,0,377.0
episode-91534599-replay,0,10,6,0,2,0,3,9,0,0,0,0,3,0,0,1,0,70.0
episode-91534599-replay,0,11,7,0,2,0,3,9,0,0,0,1,0,0,0,2,0,1758.0
episode-91534599-replay,0,12,7,0,2,0,4,10,0,0,0,1,1,0,0,2,0,4171.0
episode-91534599-replay,0,13,7,0,2,0,5,11,0,0,0,1,1,0,0,2,0,7603.0
episode-91534599-replay,0,14,7,0,2,0,6,11,0,0,0,1,0,0,0,2,0,7332.0
episode-91534599-replay,0,15,7,0,2,0,7,11,0,0,0,1,0,0,0,2,0,12378.0
episode-91534599-replay,0,16,7,0,2,0,7,11,0,0,0,0,0,0,0,2,0,12474.0
episode-91534599-replay,0,17,7,0,2,0,7,13,0,0,0,0,8,0,0,2,0,12702.0
episode-91534599-replay,0,18,7,0,2,0,7,17,0,0,0,0,4,0,0,2,0,17171.0
episode-91534599-replay,0,19,7,0,2,0,6,17,0,0,0,0,0,0,0,2,0,17183.0
episode-91534599-replay,0,20,7,0,2,0,5,17,0,0,0,0,0,0,0,2,0,19917.0
episode-91534599-replay,0,21,7,0,2,0,5,17,0,0,0,0,0,0,0,2,0,22784.0
episode-91534599-replay,0,22,7,0,2,0,4,17,0,0,0,0,0,0,0,2,0,22838.0
episode-91534599-replay,0,23,7,0,2,0,2,17,0,0,0,0,0,0,0,2,0,27007.0
episode-91534599-replay,0,24,7,0,2,0,2,17,0,0,0,0,0,0,0,2,0,30066.0
episode-91534599-replay,0,25,7,0,2,0,2,17,0,0,0,0,0,0,0,2,0,32126.0
episode-91534599-replay,0,26,7,0,2,0,1,17,0,0,0,0,0,0,0,2,0,33465.0
episode-91534599-replay,0,27,7,0,2,0,0,14,0,0,0,0,0,0,0,2,0,37000.0
episode-91534599-replay,0,28,7,0,2,0,0,9,0,0,0,0,0,0,0,2,0,40375.0
episode-91534599-replay,0,29,7,0,2,0,0,8,0,0,0,0,0,0,0,2,0,41100.0
episode-91534599-replay,1,0,1,0,1,4,0,2,0,7,4,0,2,0,7,1,0,1576.0
episode-91534599-replay,1,1,2,0,1,4,0,2,0,7,0,0,0,0,0,2,0,221.0
episode-91534599-replay,1,2,2,0,1,4,2,2,0,7,0,2,0,0,0,2,0,259.0
episode-91534599-replay,1,3,2,0,1,4,3,2,0,7,4,1,0,0,0,2,0,209.0
episode-91534599-replay,1,4,2,0,1,4,6,2,0,5,0,3,0,0,5,2,0,447.0
episode-91534599-replay,1,5,2,0,1,4,6,8,0,7,0,0,6,0,2,2,0,204.0
episode-91534599-replay,1,6,2,0,1,0,7,9,0,7,0,1,1,0,0,2,0,187.0
episode-91534599-replay,1,7,4,0,2,0,8,16,0,7,0,1,7,0,0,2,0,367.0
episode-91534599-replay,1,8,4,0,2,0,8,18,0,3,0,0,2,0,1,2,0,333.0
episode-91534599-replay,1,9,4,0,2,4,12,25,0,3,4,4,7,0,2,2,0,303.0
episode-91534599-replay,1,10,4,0,2,4,12,25,0,3,0,0,0,0,0,2,0,1438.0
episode-91534599-replay,1,11,4,0,2,4,12,25,0,3,0,0,0,0,0,2,0,2562.0
episode-91534599-replay,1,12,4,0,2,0,10,30,0,4,0,0,5,0,2,2,0,3161.0
episode-91534599-replay,1,13,4,0,2,4,11,41,0,4,4,2,11,0,2,3,0,3491.0
episode-91534599-replay,1,14,4,0,2,4,10,42,0,6,0,2,1,0,2,3,0,5552.0
episode-91534599-replay,1,15,4,0,2,4,10,42,0,7,0,0,0,0,1,3,0,11201.0
episode-91534599-replay,1,16,4,0,2,2,11,42,0,7,2,2,0,0,2,3,0,12436.0
episode-91534599-replay,1,17,4,0,2,6,11,42,0,7,4,1,2,0,2,3,0,15090.0
episode-91534599-replay,1,18,4,0,2,6,11,42,0,7,0,0,0,0,1,3,0,22356.0
episode-91534599-replay,1,19,4,0,2,6,7,42,0,8,2,3,0,0,3,3,0,23242.0
episode-91534599-replay,1,20,4,0,2,6,7,42,0,10,1,0,0,0,3,3,0,32188.0
episode-91534599-replay,1,21,4,0,2,6,7,42,0,14,3,0,0,0,7,3,0,32846.0
episode-91534599-replay,1,22,4,0,2,5,7,35,0,20,0,0,0,0,7,3,0,39050.0
episode-91534599-replay,1,23,4,0,2,4,5,35,0,24,1,0,0,0,6,3,0,41480.0
episode-91534599-replay,1,24,4,0,2,4,3,27,0,24,3,0,0,0,4,3,0,47132.0
episode-91534599-replay,1,25,4,0,2,6,3,26,0,24,2,0,0,0,7,3,0,52774.0
episode-91534599-replay,1,26,4,0,2,5,1,19,0,17,0,0,0,0,0,3,0,60712.0
episode-91534599-replay,1,27,4,0,2,2,0,19,0,11,0,0,0,0,0,3,0,65842.0
episode-91534599-replay,1,28,4,0,2,0,0,17,0,7,0,0,0,0,0,3,0,72071.0
episode-91534599-replay,1,29,4,0,2,0,0,14,0,3,0,0,0,0,0,3,7,81041.0
episode-91537621-replay,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2898.0
episode-91537621-replay,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1456.0
episode-91537621-replay,0,2,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,435.0
episode-91537621-replay,0,3,2,1,2,0,0,1,0,0,0,0,0,0,0,1,0,205.0
episode-91537621-replay,0,4,3,1,2,0,0,1,0,0,0,0,0,0,0,1,0,127.0
episode-91537621-replay,0,5,4,1,2,0,0,1,0,0,0,0,0,0,0,1,0,194.0
episode-91537621-replay,0,6,5,1,2,0,0,1,0,0,0,0,0,0,0,1,0,105.0
episode-91537621-replay,0,7,6,1,2,0,0,1,0,0,0,0,0,0,0,1,0,3.0
episode-91537621-replay,0,8,7,1,2,0,0,1,0,0,0,0,0,0,0,1,0,795.0
episode-91537621-replay,0,9,8,2,2,0,0,1,0,0,0,0,0,0,0,1,0,1259.0
episode-91537621-replay,0,10,10,2,2,0,0,1,0,0,0,0,0,0,0,1,0,2550.0
episode-91537621-replay,0,11,11,2,2,0,0,1,0,0,0,0,0,0,0,1,0,3433.0
episode-91537621-replay,0,12,11,2,2,0,0,1,0,0,0,0,0,0,0,1,0,5408.0
episode-91537621-replay,0,13,11,2,2,0,0,1,0,0,0,0,0,0,0,1,0,8800.0
episode-91537621-replay,0,14,11,2,2,0,0,1,0,0,0,0,0,0,0,1,0,12637.0
episode-91537621-replay,0,15,11,2,2,0,0,1,0,0,0,0,0,0,0,1,0,16237.0
episode-91537621-replay,0,16,11,2,2,0,0,1,0,0,0,0,0,0,0,1,0,20519.0
